emp_id,leave_type,leave_applied_date,leave_start_date,leave_end_date,leave_days,status
69,Casual Leave,2022-05-05,2022-05-13,2022-05-16,4,Approved
69,Casual Leave,2022-02-03,2022-02-10,2022-02-11,2,Approved
69,Earn Leave,2022-08-11,2022-08-19,2022-08-20,2,Approved
69,Casual Leave,2023-09-01,2023-09-07,2023-09-10,4,Approved
69,Casual Leave,2022-06-21,2022-06-27,2022-06-29,3,Approved
69,Earn Leave,2022-02-05,2022-02-14,2022-02-16,3,Approved
69,Casual Leave,2023-03-01,2023-03-08,2023-03-11,4,Approved
69,Casual Leave,2023-12-07,2023-12-12,2023-12-13,2,Rejected
70,Earn Leave,2023-07-29,2023-08-07,2023-08-10,4,Approved
70,Sick Leave,2023-06-27,2023-07-06,2023-07-07,2,Approved
70,Earn Leave,2022-05-18,2022-05-27,2022-05-28,2,Rejected
70,Casual Leave,2023-08-25,2023-09-03,2023-09-06,4,Approved
70,Casual Leave,2022-01-29,2022-02-06,2022-02-07,2,Rejected
70,Casual Leave,2023-09-05,2023-09-13,2023-09-15,3,Approved
70,Earn Leave,2022-06-15,2022-06-24,2022-06-25,2,Approved
70,Casual Leave,2022-09-14,2022-09-20,2022-09-21,2,Approved
70,Casual Leave,2023-04-11,2023-04-19,2023-04-22,4,Approved
71,Casual Leave,2023-09-19,2023-09-27,2023-09-28,2,Approved
71,Earn Leave,2022-12-01,2022-12-07,2022-12-10,4,Approved
72,Earn Leave,2023-03-05,2023-03-13,2023-03-16,4,Approved
72,Earn Leave,2023-09-14,2023-09-20,2023-09-23,4,Rejected
72,Sick Leave,2022-01-05,2022-01-10,2022-01-12,3,Approved
72,Earn Leave,2023-11-08,2023-11-14,2023-11-17,4,Approved
72,Earn Leave,2023-06-01,2023-06-08,2023-06-11,4,Approved
73,Casual Leave,2022-03-06,2022-03-14,2022-03-16,3,Approved
73,Casual Leave,2023-06-06,2023-06-13,2023-06-15,3,Approved
73,Casual Leave,2022-02-27,2022-03-08,2022-03-09,2,Approved
73,Casual Leave,2023-06-19,2023-06-26,2023-06-29,4,Approved
73,Casual Leave,2023-09-13,2023-09-21,2023-09-23,3,Approved
74,Casual Leave,2022-05-24,2022-05-30,2022-06-02,4,Approved
74,Casual Leave,2022-12-29,2023-01-07,2023-01-10,4,Approved
74,Casual Leave,2021-12-31,2022-01-09,2022-01-10,2,Rejected
74,Casual Leave,2022-05-07,2022-05-16,2022-05-19,4,Approved
74,Casual Leave,2022-11-27,2022-12-03,2022-12-06,4,Approved
74,Casual Leave,2023-08-20,2023-08-26,2023-08-27,2,Approved
74,Sick Leave,2022-10-07,2022-10-12,2022-10-14,3,Approved
74,Casual Leave,2022-06-22,2022-06-29,2022-07-02,4,Approved
74,Casual Leave,2023-01-03,2023-01-11,2023-01-12,2,Approved
75,Earn Leave,2023-12-11,2023-12-16,2023-12-18,3,Approved
75,Casual Leave,2023-10-27,2023-11-02,2023-11-04,3,Approved
75,Earn Leave,2022-09-16,2022-09-21,2022-09-22,2,Approved
75,Casual Leave,2022-10-31,2022-11-05,2022-11-08,4,Approved
75,Casual Leave,2023-09-19,2023-09-27,2023-09-30,4,Approved
75,Casual Leave,2022-03-19,2022-03-24,2022-03-25,2,Approved
76,Earn Leave,2022-02-14,2022-02-23,2022-02-25,3,Approved
76,Casual Leave,2023-01-05,2023-01-10,2023-01-12,3,Approved
76,Casual Leave,2023-01-11,2023-01-19,2023-01-21,3,Approved
76,Casual Leave,2023-03-18,2023-03-27,2023-03-28,2,Approved
76,Earn Leave,2022-02-16,2022-02-25,2022-02-26,2,Approved
76,Casual Leave,2022-06-09,2022-06-18,2022-06-20,3,Approved
76,Casual Leave,2023-01-17,2023-01-24,2023-01-25,2,Approved
76,Casual Leave,2022-05-27,2022-06-03,2022-06-05,3,Approved
76,Earn Leave,2022-08-04,2022-08-10,2022-08-12,3,Approved
76,Casual Leave,2023-09-17,2023-09-25,2023-09-28,4,Approved
77,Casual Leave,2023-08-29,2023-09-07,2023-09-09,3,Rejected
77,Casual Leave,2022-07-20,2022-07-26,2022-07-28,3,Rejected
77,Casual Leave,2022-05-24,2022-06-02,2022-06-05,4,Approved
77,Sick Leave,2022-02-12,2022-02-19,2022-02-21,3,Approved
77,Casual Leave,2023-09-03,2023-09-11,2023-09-12,2,Rejected
77,Earn Leave,2022-06-26,2022-07-05,2022-07-07,3,Approved
77,Earn Leave,2023-01-17,2023-01-23,2023-01-24,2,Approved
77,Casual Leave,2022-05-25,2022-05-31,2022-06-01,2,Approved
77,Earn Leave,2023-04-11,2023-04-16,2023-04-17,2,Rejected
77,Earn Leave,2023-11-12,2023-11-20,2023-11-23,4,Approved
78,Sick Leave,2022-12-31,2023-01-05,2023-01-07,3,Approved
78,Sick Leave,2022-11-11,2022-11-16,2022-11-19,4,Approved
78,Casual Leave,2022-11-04,2022-11-12,2022-11-15,4,Approved
78,Casual Leave,2023-08-10,2023-08-16,2023-08-19,4,Approved
78,Casual Leave,2023-08-21,2023-08-29,2023-09-01,4,Approved
78,Casual Leave,2022-04-07,2022-04-16,2022-04-18,3,Approved
78,Casual Leave,2022-11-20,2022-11-29,2022-12-02,4,Approved
78,Earn Leave,2022-09-30,2022-10-05,2022-10-07,3,Approved
79,Casual Leave,2023-07-09,2023-07-16,2023-07-18,3,Approved
79,Casual Leave,2022-01-04,2022-01-13,2022-01-15,3,Approved
79,Casual Leave,2022-01-04,2022-01-13,2022-01-15,3,Approved
79,Casual Leave,2023-11-22,2023-11-27,2023-11-28,2,Approved
79,Casual Leave,2023-07-29,2023-08-03,2023-08-06,4,Approved
80,Sick Leave,2022-03-12,2022-03-17,2022-03-18,2,Approved
80,Casual Leave,2023-06-07,2023-06-15,2023-06-16,2,Approved
80,Casual Leave,2022-07-24,2022-07-29,2022-08-01,4,Approved
80,Sick Leave,2023-07-20,2023-07-25,2023-07-26,2,Approved
80,Casual Leave,2023-04-02,2023-04-10,2023-04-12,3,Approved
80,Earn Leave,2022-01-27,2022-02-01,2022-02-04,4,Approved
81,Casual Leave,2022-02-13,2022-02-22,2022-02-24,3,Approved
81,Casual Leave,2022-07-12,2022-07-18,2022-07-20,3,Approved
81,Casual Leave,2023-11-25,2023-12-03,2023-12-04,2,Approved
81,Earn Leave,2023-08-16,2023-08-23,2023-08-26,4,Approved
82,Casual Leave,2023-12-07,2023-12-14,2023-12-15,2,Approved
82,Earn Leave,2023-08-20,2023-08-28,2023-08-31,4,Approved
83,Casual Leave,2022-12-15,2022-12-22,2022-12-25,4,Approved
83,Casual Leave,2023-04-16,2023-04-23,2023-04-25,3,Approved
84,Sick Leave,2023-11-30,2023-12-07,2023-12-08,2,Approved
84,Casual Leave,2023-09-17,2023-09-22,2023-09-24,3,Approved
84,Sick Leave,2023-01-16,2023-01-24,2023-01-26,3,Approved
85,Casual Leave,2023-01-25,2023-01-30,2023-02-01,3,Rejected
85,Sick Leave,2022-05-31,2022-06-09,2022-06-12,4,Approved
85,Casual Leave,2023-11-16,2023-11-22,2023-11-24,3,Approved
85,Earn Leave,2022-11-20,2022-11-29,2022-12-02,4,Approved
85,Earn Leave,2022-04-09,2022-04-16,2022-04-19,4,Approved
85,Casual Leave,2023-12-09,2023-12-18,2023-12-19,2,Approved
85,Casual Leave,2022-11-14,2022-11-20,2022-11-23,4,Approved
85,Casual Leave,2022-12-09,2022-12-16,2022-12-18,3,Approved
85,Earn Leave,2021-12-23,2021-12-28,2021-12-31,4,Approved
86,Earn Leave,2023-08-22,2023-08-30,2023-08-31,2,Approved
86,Earn Leave,2022-12-23,2023-01-01,2023-01-02,2,Approved
86,Casual Leave,2023-03-21,2023-03-28,2023-03-30,3,Approved
86,Sick Leave,2022-10-04,2022-10-11,2022-10-12,2,Approved
86,Earn Leave,2023-11-19,2023-11-25,2023-11-26,2,Approved
87,Casual Leave,2022-08-09,2022-08-15,2022-08-17,3,Approved
87,Casual Leave,2022-02-07,2022-02-15,2022-02-18,4,Approved
87,Casual Leave,2022-09-09,2022-09-18,2022-09-21,4,Approved
87,Sick Leave,2023-09-11,2023-09-17,2023-09-19,3,Approved
87,Casual Leave,2022-05-24,2022-05-31,2022-06-01,2,Approved
87,Casual Leave,2022-12-06,2022-12-11,2022-12-14,4,Approved
87,Earn Leave,2023-05-03,2023-05-11,2023-05-13,3,Approved
88,Earn Leave,2022-06-29,2022-07-06,2022-07-09,4,Approved
88,Sick Leave,2023-07-12,2023-07-21,2023-07-24,4,Approved
88,Casual Leave,2022-11-08,2022-11-14,2022-11-15,2,Approved
88,Earn Leave,2023-08-17,2023-08-26,2023-08-29,4,Approved
88,Earn Leave,2022-09-15,2022-09-23,2022-09-24,2,Approved
89,Casual Leave,2022-03-29,2022-04-05,2022-04-08,4,Approved
89,Earn Leave,2023-02-16,2023-02-23,2023-02-24,2,Approved
89,Earn Leave,2023-01-04,2023-01-10,2023-01-11,2,Approved
89,Casual Leave,2022-09-26,2022-10-01,2022-10-03,3,Approved
89,Sick Leave,2022-06-29,2022-07-06,2022-07-08,3,Approved
89,Casual Leave,2023-11-09,2023-11-15,2023-11-16,2,Approved
89,Earn Leave,2022-03-21,2022-03-26,2022-03-27,2,Approved
90,Earn Leave,2023-01-30,2023-02-06,2023-02-08,3,Approved
90,Sick Leave,2022-01-23,2022-01-30,2022-02-02,4,Approved
90,Casual Leave,2022-01-13,2022-01-18,2022-01-20,3,Approved
90,Casual Leave,2022-02-12,2022-02-18,2022-02-20,3,Approved
90,Casual Leave,2023-10-20,2023-10-26,2023-10-28,3,Approved
90,Earn Leave,2023-10-12,2023-10-19,2023-10-22,4,Approved
90,Casual Leave,2023-07-13,2023-07-22,2023-07-24,3,Approved
90,Sick Leave,2022-06-24,2022-07-02,2022-07-05,4,Approved
91,Casual Leave,2022-03-21,2022-03-26,2022-03-29,4,Approved
91,Casual Leave,2022-07-14,2022-07-19,2022-07-20,2,Approved
91,Earn Leave,2023-11-29,2023-12-04,2023-12-05,2,Approved
91,Casual Leave,2021-12-24,2021-12-29,2021-12-31,3,Approved
91,Casual Leave,2023-09-20,2023-09-25,2023-09-26,2,Approved
92,Casual Leave,2022-07-05,2022-07-14,2022-07-16,3,Approved
92,Casual Leave,2022-06-06,2022-06-15,2022-06-18,4,Approved
92,Earn Leave,2022-09-13,2022-09-19,2022-09-22,4,Rejected
92,Casual Leave,2022-03-15,2022-03-22,2022-03-25,4,Approved
92,Casual Leave,2023-09-14,2023-09-20,2023-09-23,4,Approved
93,Sick Leave,2022-08-21,2022-08-29,2022-08-30,2,Approved
93,Casual Leave,2023-10-16,2023-10-23,2023-10-25,3,Approved
93,Casual Leave,2023-07-03,2023-07-10,2023-07-11,2,Approved
93,Casual Leave,2023-02-20,2023-02-28,2023-03-02,3,Approved
93,Casual Leave,2023-02-15,2023-02-20,2023-02-23,4,Approved
93,Earn Leave,2023-11-29,2023-12-08,2023-12-11,4,Approved
93,Casual Leave,2023-09-30,2023-10-08,2023-10-09,2,Approved
93,Earn Leave,2022-01-17,2022-01-25,2022-01-27,3,Approved
93,Earn Leave,2022-06-19,2022-06-24,2022-06-25,2,Approved
94,Casual Leave,2023-06-12,2023-06-21,2023-06-22,2,Approved
94,Earn Leave,2022-02-20,2022-02-28,2022-03-02,3,Approved
94,Earn Leave,2022-05-12,2022-05-19,2022-05-21,3,Approved
94,Sick Leave,2022-03-22,2022-03-29,2022-04-01,4,Approved
94,Earn Leave,2023-07-20,2023-07-27,2023-07-28,2,Rejected
94,Earn Leave,2023-11-19,2023-11-27,2023-11-28,2,Approved
94,Casual Leave,2022-09-03,2022-09-09,2022-09-11,3,Approved
94,Casual Leave,2023-06-19,2023-06-24,2023-06-26,3,Approved
95,Earn Leave,2022-08-22,2022-08-31,2022-09-02,3,Approved
95,Casual Leave,2023-01-29,2023-02-05,2023-02-06,2,Approved
96,Casual Leave,2022-03-21,2022-03-27,2022-03-29,3,Approved
96,Casual Leave,2023-07-18,2023-07-27,2023-07-30,4,Approved
96,Casual Leave,2022-08-20,2022-08-25,2022-08-27,3,Approved
96,Casual Leave,2023-08-20,2023-08-26,2023-08-27,2,Approved
96,Casual Leave,2023-08-25,2023-08-30,2023-09-02,4,Approved
97,Earn Leave,2023-03-05,2023-03-12,2023-03-15,4,Approved
97,Casual Leave,2022-11-18,2022-11-25,2022-11-28,4,Approved
97,Casual Leave,2022-02-19,2022-02-26,2022-03-01,4,Approved
97,Casual Leave,2022-11-13,2022-11-19,2022-11-21,3,Approved
97,Casual Leave,2022-12-26,2023-01-02,2023-01-04,3,Approved
97,Earn Leave,2023-10-14,2023-10-22,2023-10-23,2,Approved
98,Earn Leave,2022-11-17,2022-11-26,2022-11-27,2,Approved
98,Casual Leave,2023-12-01,2023-12-07,2023-12-08,2,Approved
98,Casual Leave,2022-11-18,2022-11-25,2022-11-26,2,Approved
98,Earn Leave,2023-07-30,2023-08-04,2023-08-05,2,Approved
98,Casual Leave,2023-10-09,2023-10-14,2023-10-17,4,Rejected
98,Casual Leave,2022-05-19,2022-05-24,2022-05-27,4,Approved
98,Casual Leave,2022-05-25,2022-06-03,2022-06-05,3,Approved
98,Casual Leave,2023-01-06,2023-01-12,2023-01-14,3,Approved
99,Earn Leave,2022-06-21,2022-06-26,2022-06-29,4,Rejected
99,Casual Leave,2022-10-19,2022-10-25,2022-10-26,2,Approved
99,Casual Leave,2023-01-28,2023-02-02,2023-02-04,3,Approved
99,Sick Leave,2023-01-10,2023-01-17,2023-01-19,3,Approved
100,Earn Leave,2022-01-09,2022-01-14,2022-01-15,2,Approved
100,Casual Leave,2023-02-28,2023-03-08,2023-03-10,3,Rejected
100,Earn Leave,2023-05-26,2023-05-31,2023-06-01,2,Rejected
100,Earn Leave,2023-01-24,2023-02-01,2023-02-03,3,Approved
100,Earn Leave,2022-10-17,2022-10-22,2022-10-23,2,Approved
100,Casual Leave,2022-03-08,2022-03-14,2022-03-16,3,Approved
100,Casual Leave,2023-08-16,2023-08-22,2023-08-25,4,Approved
100,Casual Leave,2023-05-27,2023-06-01,2023-06-04,4,Approved
100,Casual Leave,2023-10-02,2023-10-07,2023-10-08,2,Approved
100,Earn Leave,2023-02-09,2023-02-17,2023-02-18,2,Approved
