emp_id,leave_type,leave_applied_date,leave_start_date,leave_end_date,leave_days,status
278,Casual Leave,2022-02-09,2022-02-15,2022-02-16,2,Rejected
278,Casual Leave,2023-11-19,2023-11-25,2023-11-26,2,Approved
279,Earn Leave,2023-08-29,2023-09-07,2023-09-10,4,Approved
279,Earn Leave,2023-02-17,2023-02-25,2023-02-26,2,Approved
279,Casual Leave,2022-12-10,2022-12-18,2022-12-20,3,Approved
279,Casual Leave,2023-06-15,2023-06-22,2023-06-25,4,Approved
279,Casual Leave,2023-03-08,2023-03-14,2023-03-15,2,Approved
279,Earn Leave,2022-06-22,2022-06-29,2022-07-02,4,Approved
280,Casual Leave,2023-09-20,2023-09-29,2023-10-01,3,Approved
280,Casual Leave,2022-03-01,2022-03-06,2022-03-08,3,Approved
280,Earn Leave,2022-04-08,2022-04-14,2022-04-17,4,Approved
281,Casual Leave,2022-10-20,2022-10-26,2022-10-29,4,Approved
281,Earn Leave,2023-02-21,2023-02-28,2023-03-02,3,Approved
281,Earn Leave,2022-06-09,2022-06-16,2022-06-19,4,Approved
282,Casual Leave,2023-10-01,2023-10-06,2023-10-08,3,Approved
283,Casual Leave,2023-06-23,2023-07-01,2023-07-04,4,Approved
283,Casual Leave,2023-08-03,2023-08-08,2023-08-09,2,Approved
283,Earn Leave,2023-12-06,2023-12-12,2023-12-14,3,Approved
284,Sick Leave,2022-11-08,2022-11-13,2022-11-15,3,Approved
284,Casual Leave,2023-10-07,2023-10-14,2023-10-16,3,Approved
284,Earn Leave,2023-06-19,2023-06-25,2023-06-27,3,Approved
284,Casual Leave,2022-04-20,2022-04-27,2022-04-30,4,Approved
284,Casual Leave,2023-01-20,2023-01-26,2023-01-28,3,Approved
284,Casual Leave,2023-09-30,2023-10-07,2023-10-10,4,Rejected
284,Earn Leave,2023-01-01,2023-01-06,2023-01-09,4,Approved
284,Casual Leave,2023-06-02,2023-06-11,2023-06-13,3,Rejected
285,Earn Leave,2023-01-22,2023-01-27,2023-01-30,4,Rejected
285,Casual Leave,2022-10-20,2022-10-26,2022-10-28,3,Approved
286,Earn Leave,2023-03-06,2023-03-14,2023-03-16,3,Approved
286,Earn Leave,2023-07-16,2023-07-24,2023-07-27,4,Approved
286,Casual Leave,2022-06-27,2022-07-03,2022-07-06,4,Approved
286,Earn Leave,2023-04-21,2023-04-29,2023-05-01,3,Approved
286,Casual Leave,2022-03-19,2022-03-26,2022-03-29,4,Approved
286,Earn Leave,2022-01-03,2022-01-10,2022-01-12,3,Approved
286,Casual Leave,2023-05-30,2023-06-06,2023-06-07,2,Approved
287,Casual Leave,2023-11-20,2023-11-26,2023-11-28,3,Approved
288,Casual Leave,2022-07-08,2022-07-15,2022-07-17,3,Approved
288,Casual Leave,2022-11-27,2022-12-04,2022-12-07,4,Approved
288,Earn Leave,2022-10-14,2022-10-21,2022-10-22,2,Approved
288,Sick Leave,2023-03-31,2023-04-07,2023-04-10,4,Approved
288,Casual Leave,2023-07-09,2023-07-16,2023-07-17,2,Approved
288,Casual Leave,2022-09-20,2022-09-25,2022-09-26,2,Approved
288,Casual Leave,2022-02-12,2022-02-19,2022-02-21,3,Approved
288,Earn Leave,2023-10-09,2023-10-15,2023-10-18,4,Approved
289,Casual Leave,2023-02-01,2023-02-06,2023-02-09,4,Approved
289,Earn Leave,2023-08-05,2023-08-12,2023-08-14,3,Approved
289,Casual Leave,2022-09-22,2022-09-30,2022-10-02,3,Approved
289,Casual Leave,2022-01-01,2022-01-06,2022-01-07,2,Approved
289,Casual Leave,2022-08-02,2022-08-10,2022-08-12,3,Approved
289,Earn Leave,2023-06-12,2023-06-21,2023-06-24,4,Approved
289,Casual Leave,2023-06-18,2023-06-27,2023-06-28,2,Approved
289,Casual Leave,2022-04-13,2022-04-22,2022-04-25,4,Approved
289,Casual Leave,2022-10-18,2022-10-27,2022-10-30,4,Approved
290,Casual Leave,2023-07-27,2023-08-05,2023-08-06,2,Approved
290,Casual Leave,2022-08-24,2022-08-29,2022-08-31,3,Approved
290,Casual Leave,2023-06-03,2023-06-11,2023-06-14,4,Approved
290,Earn Leave,2022-05-15,2022-05-22,2022-05-24,3,Approved
290,Sick Leave,2022-10-17,2022-10-23,2022-10-25,3,Approved
290,Casual Leave,2023-08-04,2023-08-10,2023-08-13,4,Approved
291,Earn Leave,2023-09-20,2023-09-29,2023-10-02,4,Approved
291,Casual Leave,2022-01-11,2022-01-17,2022-01-20,4,Approved
291,Casual Leave,2022-11-19,2022-11-27,2022-11-30,4,Approved
291,Earn Leave,2021-12-29,2022-01-03,2022-01-05,3,Approved
291,Casual Leave,2022-12-28,2023-01-06,2023-01-09,4,Approved
291,Casual Leave,2023-07-27,2023-08-01,2023-08-04,4,Approved
291,Casual Leave,2023-04-06,2023-04-14,2023-04-17,4,Approved
291,Casual Leave,2022-06-13,2022-06-20,2022-06-23,4,Approved
292,Casual Leave,2023-07-30,2023-08-05,2023-08-08,4,Approved
292,Casual Leave,2023-02-06,2023-02-13,2023-02-15,3,Approved
292,Casual Leave,2023-10-10,2023-10-18,2023-10-21,4,Approved
292,Casual Leave,2023-04-07,2023-04-16,2023-04-18,3,Approved
292,Casual Leave,2022-06-29,2022-07-06,2022-07-08,3,Approved
293,Casual Leave,2021-12-31,2022-01-08,2022-01-10,3,Rejected
293,Casual Leave,2023-07-15,2023-07-22,2023-07-24,3,Approved
293,Casual Leave,2023-03-27,2023-04-02,2023-04-05,4,Approved
293,Sick Leave,2022-11-05,2022-11-12,2022-11-15,4,Approved
293,Casual Leave,2022-04-19,2022-04-24,2022-04-27,4,Approved
293,Earn Leave,2023-02-28,2023-03-06,2023-03-08,3,Approved
293,Casual Leave,2022-03-30,2022-04-08,2022-04-09,2,Approved
294,Casual Leave,2022-04-26,2022-05-02,2022-05-03,2,Approved
294,Casual Leave,2022-11-28,2022-12-03,2022-12-06,4,Rejected
295,Earn Leave,2022-06-30,2022-07-08,2022-07-10,3,Approved
295,Casual Leave,2022-03-07,2022-03-15,2022-03-18,4,Approved
295,Casual Leave,2022-12-09,2022-12-18,2022-12-21,4,Approved
295,Earn Leave,2022-10-15,2022-10-24,2022-10-27,4,Approved
295,Casual Leave,2022-01-13,2022-01-20,2022-01-21,2,Approved
296,Sick Leave,2023-05-10,2023-05-16,2023-05-19,4,Approved
296,Earn Leave,2022-03-11,2022-03-19,2022-03-21,3,Approved
296,Casual Leave,2022-04-13,2022-04-18,2022-04-21,4,Approved
296,Casual Leave,2022-04-29,2022-05-04,2022-05-05,2,Approved
296,Casual Leave,2022-06-06,2022-06-11,2022-06-14,4,Approved
296,Earn Leave,2022-02-07,2022-02-13,2022-02-15,3,Approved
296,Casual Leave,2022-09-18,2022-09-26,2022-09-28,3,Approved
296,Casual Leave,2022-12-08,2022-12-15,2022-12-18,4,Approved
296,Earn Leave,2022-09-15,2022-09-22,2022-09-25,4,Approved
296,Earn Leave,2023-09-23,2023-10-01,2023-10-03,3,Approved
297,Earn Leave,2023-01-03,2023-01-08,2023-01-11,4,Approved
297,Casual Leave,2022-02-18,2022-02-27,2022-03-01,3,Approved
298,Casual Leave,2022-11-08,2022-11-16,2022-11-19,4,Approved
298,Casual Leave,2022-09-16,2022-09-25,2022-09-26,2,Approved
298,Earn Leave,2023-05-29,2023-06-03,2023-06-04,2,Rejected
298,Casual Leave,2023-03-21,2023-03-28,2023-03-30,3,Approved
299,Sick Leave,2022-11-02,2022-11-11,2022-11-14,4,Approved
299,Earn Leave,2022-09-03,2022-09-09,2022-09-12,4,Rejected
299,Earn Leave,2023-10-23,2023-10-31,2023-11-02,3,Approved
299,Earn Leave,2023-11-12,2023-11-18,2023-11-19,2,Approved
299,Sick Leave,2023-04-06,2023-04-12,2023-04-13,2,Approved
299,Casual Leave,2022-11-30,2022-12-05,2022-12-07,3,Approved
299,Casual Leave,2023-09-30,2023-10-06,2023-10-08,3,Approved
299,Sick Leave,2022-11-09,2022-11-18,2022-11-20,3,Approved
299,Earn Leave,2023-05-06,2023-05-12,2023-05-14,3,Approved
300,Earn Leave,2023-12-03,2023-12-08,2023-12-09,2,Rejected
300,Casual Leave,2023-06-20,2023-06-29,2023-07-01,3,Approved
300,Earn Leave,2023-02-02,2023-02-10,2023-02-11,2,Approved
300,Casual Leave,2022-03-31,2022-04-06,2022-04-07,2,Approved
300,Casual Leave,2023-05-16,2023-05-25,2023-05-27,3,Approved
300,Casual Leave,2022-03-07,2022-03-16,2022-03-19,4,Approved
300,Casual Leave,2022-11-28,2022-12-05,2022-12-08,4,Approved
