emp_id,leave_type,leave_applied_date,leave_start_date,leave_end_date,leave_days,status
168,Sick Leave,2022-09-26,2022-10-01,2022-10-04,4,Approved
168,Casual Leave,2022-06-25,2022-07-02,2022-07-03,2,Approved
168,Casual Leave,2023-04-04,2023-04-13,2023-04-16,4,Approved
168,Casual Leave,2023-07-27,2023-08-01,2023-08-02,2,Approved
169,Earn Leave,2022-01-25,2022-01-30,2022-01-31,2,Approved
169,Casual Leave,2023-09-25,2023-10-04,2023-10-06,3,Approved
169,Casual Leave,2022-01-13,2022-01-18,2022-01-20,3,Approved
169,Casual Leave,2023-03-27,2023-04-03,2023-04-06,4,Approved
169,Earn Leave,2022-05-10,2022-05-17,2022-05-20,4,Rejected
169,Sick Leave,2023-08-17,2023-08-26,2023-08-28,3,Approved
169,Casual Leave,2022-04-18,2022-04-27,2022-04-28,2,Approved
169,Sick Leave,2022-06-01,2022-06-09,2022-06-10,2,Rejected
170,Casual Leave,2023-03-09,2023-03-17,2023-03-18,2,Approved
170,Earn Leave,2022-03-28,2022-04-03,2022-04-04,2,Approved
170,Earn Leave,2023-08-20,2023-08-27,2023-08-28,2,Approved
170,Casual Leave,2023-12-18,2023-12-24,2023-12-27,4,Approved
170,Earn Leave,2023-10-21,2023-10-27,2023-10-28,2,Approved
170,Earn Leave,2022-10-16,2022-10-21,2022-10-22,2,Approved
170,Casual Leave,2022-04-05,2022-04-12,2022-04-14,3,Approved
171,Earn Leave,2023-06-29,2023-07-04,2023-07-07,4,Approved
172,Casual Leave,2023-05-15,2023-05-23,2023-05-25,3,Approved
172,Casual Leave,2022-05-07,2022-05-12,2022-05-15,4,Approved
172,Casual Leave,2023-05-01,2023-05-06,2023-05-09,4,Approved
172,Casual Leave,2023-08-15,2023-08-23,2023-08-26,4,Approved
173,Earn Leave,2022-07-31,2022-08-06,2022-08-08,3,Rejected
173,Earn Leave,2022-01-27,2022-02-03,2022-02-04,2,Approved
173,Casual Leave,2022-09-13,2022-09-20,2022-09-23,4,Approved
173,Casual Leave,2023-10-15,2023-10-24,2023-10-27,4,Approved
173,Earn Leave,2023-07-11,2023-07-16,2023-07-19,4,Approved
174,Sick Leave,2023-06-29,2023-07-06,2023-07-08,3,Approved
174,Earn Leave,2023-10-12,2023-10-19,2023-10-21,3,Approved
174,Sick Leave,2022-03-28,2022-04-05,2022-04-06,2,Approved
175,Casual Leave,2022-07-04,2022-07-11,2022-07-13,3,Approved
175,Casual Leave,2023-06-14,2023-06-23,2023-06-25,3,Approved
175,Casual Leave,2022-03-31,2022-04-05,2022-04-06,2,Approved
176,Earn Leave,2022-08-31,2022-09-07,2022-09-09,3,Approved
176,Earn Leave,2023-03-05,2023-03-11,2023-03-13,3,Approved
177,Casual Leave,2022-08-24,2022-09-01,2022-09-04,4,Approved
177,Earn Leave,2022-12-12,2022-12-17,2022-12-18,2,Approved
177,Casual Leave,2022-09-27,2022-10-06,2022-10-09,4,Approved
177,Casual Leave,2023-04-12,2023-04-20,2023-04-22,3,Approved
178,Casual Leave,2021-12-21,2021-12-29,2022-01-01,4,Approved
178,Casual Leave,2022-06-27,2022-07-04,2022-07-07,4,Approved
178,Casual Leave,2023-10-31,2023-11-09,2023-11-12,4,Approved
179,Casual Leave,2023-02-25,2023-03-02,2023-03-05,4,Approved
179,Casual Leave,2023-10-15,2023-10-22,2023-10-23,2,Approved
179,Casual Leave,2022-07-28,2022-08-06,2022-08-09,4,Approved
179,Casual Leave,2022-06-27,2022-07-05,2022-07-06,2,Approved
180,Casual Leave,2022-06-14,2022-06-20,2022-06-23,4,Rejected
180,Casual Leave,2022-10-10,2022-10-18,2022-10-19,2,Approved
180,Earn Leave,2022-04-22,2022-04-28,2022-04-29,2,Approved
180,Casual Leave,2022-06-01,2022-06-08,2022-06-10,3,Approved
180,Casual Leave,2023-02-03,2023-02-08,2023-02-09,2,Approved
180,Casual Leave,2023-01-31,2023-02-07,2023-02-08,2,Rejected
180,Earn Leave,2022-10-31,2022-11-08,2022-11-10,3,Approved
180,Earn Leave,2022-09-29,2022-10-06,2022-10-07,2,Approved
181,Earn Leave,2023-01-07,2023-01-13,2023-01-14,2,Approved
181,Earn Leave,2022-05-03,2022-05-09,2022-05-11,3,Approved
182,Casual Leave,2022-10-10,2022-10-17,2022-10-20,4,Approved
182,Casual Leave,2022-10-15,2022-10-21,2022-10-24,4,Approved
182,Casual Leave,2023-06-22,2023-06-29,2023-07-02,4,Approved
182,Earn Leave,2023-08-08,2023-08-14,2023-08-16,3,Approved
182,Earn Leave,2023-12-22,2023-12-27,2023-12-30,4,Approved
182,Casual Leave,2022-09-07,2022-09-14,2022-09-16,3,Approved
182,Sick Leave,2022-09-04,2022-09-10,2022-09-12,3,Approved
183,Earn Leave,2022-12-20,2022-12-28,2022-12-30,3,Approved
183,Earn Leave,2023-01-12,2023-01-20,2023-01-23,4,Approved
183,Earn Leave,2023-02-23,2023-02-28,2023-03-03,4,Approved
183,Casual Leave,2023-10-18,2023-10-24,2023-10-26,3,Approved
183,Earn Leave,2022-05-25,2022-05-31,2022-06-02,3,Approved
183,Earn Leave,2023-10-12,2023-10-21,2023-10-22,2,Approved
183,Casual Leave,2023-12-15,2023-12-23,2023-12-26,4,Approved
183,Earn Leave,2023-07-19,2023-07-28,2023-07-29,2,Approved
183,Casual Leave,2023-10-26,2023-11-03,2023-11-06,4,Approved
184,Casual Leave,2023-08-17,2023-08-22,2023-08-24,3,Approved
184,Casual Leave,2022-07-22,2022-07-29,2022-07-30,2,Rejected
184,Casual Leave,2022-07-22,2022-07-27,2022-07-30,4,Rejected
184,Casual Leave,2022-09-21,2022-09-29,2022-10-02,4,Approved
185,Sick Leave,2023-08-12,2023-08-18,2023-08-19,2,Approved
185,Casual Leave,2022-10-30,2022-11-04,2022-11-07,4,Approved
186,Casual Leave,2023-08-24,2023-09-02,2023-09-05,4,Approved
186,Casual Leave,2023-01-16,2023-01-21,2023-01-24,4,Approved
187,Casual Leave,2023-02-09,2023-02-14,2023-02-16,3,Rejected
187,Casual Leave,2022-07-21,2022-07-29,2022-07-31,3,Approved
187,Sick Leave,2023-06-22,2023-06-27,2023-06-30,4,Rejected
187,Sick Leave,2022-04-19,2022-04-25,2022-04-26,2,Approved
187,Earn Leave,2022-03-27,2022-04-01,2022-04-04,4,Approved
187,Casual Leave,2023-07-22,2023-07-30,2023-07-31,2,Approved
188,Casual Leave,2022-09-24,2022-09-29,2022-10-01,3,Approved
188,Earn Leave,2022-09-07,2022-09-15,2022-09-18,4,Rejected
188,Casual Leave,2023-10-12,2023-10-18,2023-10-20,3,Approved
189,Casual Leave,2022-05-20,2022-05-28,2022-05-29,2,Approved
189,Earn Leave,2023-04-29,2023-05-08,2023-05-11,4,Approved
189,Casual Leave,2023-03-15,2023-03-22,2023-03-23,2,Approved
189,Casual Leave,2023-06-27,2023-07-03,2023-07-04,2,Approved
189,Casual Leave,2022-07-04,2022-07-12,2022-07-15,4,Approved
189,Casual Leave,2023-06-11,2023-06-19,2023-06-20,2,Approved
189,Casual Leave,2022-08-11,2022-08-20,2022-08-23,4,Approved
189,Casual Leave,2022-09-07,2022-09-14,2022-09-15,2,Approved
189,Casual Leave,2023-01-16,2023-01-21,2023-01-23,3,Approved
189,Casual Leave,2023-12-12,2023-12-19,2023-12-22,4,Approved
190,Earn Leave,2022-08-08,2022-08-15,2022-08-17,3,Approved
190,Casual Leave,2023-03-31,2023-04-06,2023-04-09,4,Approved
190,Casual Leave,2022-10-30,2022-11-06,2022-11-09,4,Approved
190,Casual Leave,2023-04-04,2023-04-09,2023-04-12,4,Approved
190,Sick Leave,2023-02-19,2023-02-27,2023-03-02,4,Approved
190,Casual Leave,2022-11-01,2022-11-07,2022-11-08,2,Approved
190,Sick Leave,2023-07-14,2023-07-23,2023-07-26,4,Approved
190,Sick Leave,2023-04-29,2023-05-04,2023-05-07,4,Approved
191,Casual Leave,2022-05-22,2022-05-29,2022-05-31,3,Approved
191,Casual Leave,2023-01-14,2023-01-23,2023-01-24,2,Approved
191,Earn Leave,2022-02-12,2022-02-20,2022-02-23,4,Approved
192,Casual Leave,2022-10-22,2022-10-31,2022-11-01,2,Approved
193,Earn Leave,2022-12-24,2022-12-31,2023-01-01,2,Approved
193,Casual Leave,2023-06-16,2023-06-25,2023-06-26,2,Approved
193,Casual Leave,2023-08-11,2023-08-20,2023-08-21,2,Approved
194,Casual Leave,2022-05-12,2022-05-17,2022-05-18,2,Approved
194,Sick Leave,2023-05-30,2023-06-04,2023-06-06,3,Approved
194,Casual Leave,2022-01-29,2022-02-04,2022-02-07,4,Approved
195,Earn Leave,2023-03-05,2023-03-13,2023-03-15,3,Approved
196,Casual Leave,2022-04-15,2022-04-21,2022-04-22,2,Rejected
196,Earn Leave,2022-04-21,2022-04-28,2022-04-30,3,Approved
197,Earn Leave,2022-04-06,2022-04-15,2022-04-18,4,Approved
198,Earn Leave,2022-04-04,2022-04-12,2022-04-13,2,Approved
198,Earn Leave,2022-03-05,2022-03-10,2022-03-13,4,Approved
198,Casual Leave,2023-12-15,2023-12-24,2023-12-25,2,Approved
198,Casual Leave,2022-07-08,2022-07-16,2022-07-18,3,Approved
199,Casual Leave,2023-03-08,2023-03-13,2023-03-16,4,Approved
199,Earn Leave,2022-12-31,2023-01-08,2023-01-10,3,Approved
199,Earn Leave,2023-08-01,2023-08-08,2023-08-11,4,Approved
199,Earn Leave,2023-07-06,2023-07-13,2023-07-16,4,Approved
200,Casual Leave,2023-11-26,2023-12-03,2023-12-05,3,Approved
200,Casual Leave,2022-08-06,2022-08-13,2022-08-16,4,Approved
200,Sick Leave,2022-08-01,2022-08-06,2022-08-09,4,Approved
200,Casual Leave,2023-09-15,2023-09-24,2023-09-25,2,Approved
200,Casual Leave,2023-07-22,2023-07-27,2023-07-29,3,Approved
200,Earn Leave,2022-08-27,2022-09-01,2022-09-02,2,Approved
200,Earn Leave,2022-10-10,2022-10-19,2022-10-21,3,Approved
200,Earn Leave,2023-06-01,2023-06-08,2023-06-10,3,Approved
200,Casual Leave,2022-11-16,2022-11-24,2022-11-25,2,Approved
200,Casual Leave,2022-07-23,2022-07-29,2022-07-31,3,Approved
